id,amount,location,time
973,3255.41,TX,17:47
974,929.33,LA,04:07
975,8112.53,MUM,05:48
976,1338.04,CHI,13:45
977,5524.22,MUM,20:15
978,4937.74,LON,12:40
979,7430.16,LON,03:23
980,3801.04,PAR,16:24
981,6426.5,PAR,01:58
982,3607.62,NY,23:52
983,2514.06,NY,10:19
984,8377.97,MUM,23:27
985,7781.69,TOK,20:46
986,4703.31,NY,09:10
987,7794.15,TX,23:18
988,2745.89,PAR,12:29
989,1814.63,PAR,16:58
990,2575.4,LA,09:29
991,1184.62,TX,21:56
992,9878.46,MUM,02:17
993,2156.61,NY,13:17
994,5501.46,LA,23:23
995,3822.47,TOK,08:35
996,4092.53,NY,12:25
997,1262.74,LA,08:28
998,363.224,NY,10:53
999,5004.07,TOK,07:27
1000,5131.11,MUM,05:46
1001,42.5404,TX,13:11
1002,3533.53,LA,13:33
1003,8992.6,LON,11:28
1004,9319.05,LA,10:01
1005,1555.75,PAR,15:24
1006,1937.26,TX,12:19
1007,2451.93,NY,01:09
1008,2742.11,LA,03:06
1009,6455.79,TOK,23:41
1010,5810.62,LON,21:39
1011,1472.38,PAR,00:35
1012,9524.92,LON,10:49
1013,3669.37,LON,23:01
1014,8224.9,TX,11:03
1015,983.293,LA,23:14
1016,8217.73,LA,18:23
1017,4254.99,MUM,15:49
1018,6837.68,CHI,10:59
1019,8363.4,TX,21:33
1020,3118.31,PAR,03:18
1021,7300.04,PAR,05:32
1022,7290.2,MUM,21:31
1023,8188.4,LA,19:13
1024,2100.71,LON,07:33
1025,44.4689,TX,19:37
1026,4538.77,TOK,17:02
1027,1088.91,PAR,06:54
1028,6710.97,CHI,01:26
1029,7759.44,MUM,06:05
1030,1343.08,PAR,04:59
1031,2028.03,MUM,15:06
1032,866.99,NY,10:34
1033,3668.85,LON,08:13
1034,6087.6,MUM,15:12
1035,66.6323,LON,07:23
1036,7725.35,CHI,16:01
1037,9843.08,PAR,03:58
1038,90.3655,TOK,19:39
1039,604.788,NY,21:12
1040,7199.58,LA,08:52
1041,3149.11,LA,00:45
1042,2751.07,NY,07:27
1043,7899.29,PAR,07:25
1044,226.118,MUM,03:12
1045,5064.2,NY,22:16
1046,3886.98,LA,22:15
1047,5027.25,NY,17:15
1048,3934.61,TX,21:39
1049,155.366,TX,03:45
1050,3238.99,LA,17:40
1051,1576.99,LA,04:54
1052,3743.02,TX,22:54
1053,8734.38,PAR,06:25
1054,5434.05,NY,23:34
1055,6008.89,CHI,10:30
1056,7418.04,LA,20:01
1057,7215.14,CHI,22:35
1058,1916.94,TX,22:47
1059,468.085,TOK,02:43
1060,910.04,PAR,19:38
1061,3198.78,LON,16:02
1062,5448.12,CHI,14:05
1063,3904.44,LA,07:37
1064,6843.85,PAR,02:58
1065,3216.8,PAR,22:00
1066,4188.51,PAR,12:16
1067,4462.19,MUM,20:38
1068,61.1287,MUM,01:21
1069,8005.65,TX,20:03
1070,3202.09,LA,04:02
1071,1028.03,PAR,22:33
1072,5570.16,MUM,01:08
1073,7025.47,LA,23:55
1074,1346.94,TOK,07:34
1075,6116.33,PAR,05:17
1076,5613.42,TX,12:55
1077,1979.57,MUM,04:03
1078,395.311,NY,23:14
1079,4248.59,PAR,22:44
1080,7734.2,CHI,05:00
1081,3882.21,LA,18:45
1082,9327.32,TX,21:07
1083,7182.92,TX,18:18
1084,9463.47,LA,15:29
1085,3614.37,PAR,03:43
1086,9336.22,CHI,19:38
1087,799.172,MUM,22:00
1088,7796.34,MUM,06:55
1089,8232.74,MUM,18:30
1090,8383.84,TX,08:30
1091,8862.94,CHI,03:29
1092,2817.31,LA,18:46
1093,8088.86,CHI,23:21
1094,2718.61,LA,04:03
1095,7713.73,NY,20:06
1096,7986.01,CHI,03:48
1097,8926.21,LON,09:49
1098,5287.95,TX,17:18
1099,8426.7,NY,18:00
1100,3582.37,TOK,02:27
1101,4816.42,PAR,22:13
1102,3283.9,LA,22:48
1103,7045.3,MUM,07:28
1104,1155.26,MUM,10:47
1105,6990.28,NY,22:53
1106,92.2159,PAR,22:35
1107,8284.47,LA,18:57
1108,6905.61,MUM,16:12
1109,9227.69,TX,18:27
1110,7049.88,LA,04:27
1111,817.307,CHI,15:48
1112,9580.48,MUM,08:44
1113,6639.93,CHI,00:39
1114,286.87,TX,15:25
1115,8255.68,PAR,17:29
1116,6428.14,NY,23:23
1117,5574.12,MUM,13:25
1118,9399.05,NY,23:49
1119,1656.99,PAR,10:07
1120,2750.29,LON,17:08
1121,7594.48,LA,22:38
1122,336.574,PAR,08:35
1123,8517.48,PAR,22:43
1124,7976.19,LA,23:58
1125,8815.59,TX,03:42
1126,6818.87,MUM,12:35
1127,2048.85,PAR,10:42
1128,6450.22,TX,10:13
1129,5336.18,LA,19:28
1130,9912.64,LON,15:39
1131,4651.45,MUM,06:06
1132,8716.49,LON,23:35
1133,4130.01,LON,07:12
1134,9616.37,NY,12:03
1135,3114.37,MUM,21:03
1136,3167.45,TX,15:01
1137,2072.98,TOK,21:49
1138,2410.67,CHI,02:45
1139,8602.54,CHI,01:43
1140,245.337,PAR,13:36
1141,7027.57,CHI,15:30
1142,1370.75,MUM,07:18
1143,1529.52,LA,10:23
1144,4642.45,LA,19:01
1145,4897.21,PAR,21:45
1146,4142.74,MUM,00:36
1147,1341.16,MUM,10:32
1148,6262.31,NY,16:35
1149,852.581,NY,18:35
1150,729.192,LON,03:12
1151,5808.92,TX,22:36
1152,1535.88,TX,22:11
1153,784.946,TOK,07:50
1154,6712.55,LON,03:11
1155,6750.11,TOK,06:30
1156,1390.2,NY,02:42
1157,8233.36,LON,00:45
1158,4681.2,LA,04:11
1159,1208.91,LA,11:52
1160,6579.75,TOK,21:04
1161,6373.54,CHI,09:24
1162,1733.29,TOK,05:48
1163,1482.14,CHI,11:13
1164,9857.84,TOK,07:25
1165,9642.23,PAR,20:58
1166,5257.55,NY,04:40
1167,5227.57,CHI,14:37
1168,8768.86,LON,10:49
1169,371.131,LON,17:39
1170,1841.66,CHI,02:51
1171,5200.98,LA,05:10
1172,8641.95,LON,06:36
1173,7872.73,PAR,08:08
1174,9885.95,LA,22:47
1175,1388.78,LON,10:04
1176,5859.43,TOK,12:06
1177,5147.11,PAR,06:41
1178,5616.69,TOK,14:14
1179,28.9229,TX,02:31
1180,9718.71,LON,17:10
1181,3764.54,TOK,00:47
1182,8019.32,NY,00:27
1183,7980.2,CHI,16:41
1184,3323.27,LON,19:43
1185,5103.82,MUM,06:14
1186,124.45,TOK,00:47
1187,2805.79,PAR,01:34
1188,6871.19,TOK,10:21
1189,2823.51,TOK,07:25
1190,5830.13,PAR,05:49
1191,1050.85,PAR,05:47
1192,8871.8,TOK,18:59
1193,9258.97,PAR,11:07
1194,561.25,NY,06:18
1195,9415.98,LA,11:04
1196,7690.42,NY,10:25
1197,5.73369,NY,21:31
1198,8154.3,MUM,15:57
1199,4451.59,PAR,19:27
1200,9506.49,NY,21:20
1201,5240.27,MUM,14:47
1202,6045.82,TX,05:29
1203,5116.3,CHI,01:57
1204,4501.84,CHI,04:39
1205,4825.25,CHI,09:15
1206,1939.13,TX,13:31
1207,9581.1,NY,16:39
1208,9511.7,MUM,09:08
1209,6460.15,TX,20:12
1210,809.41,TX,13:42
1211,7499.31,NY,04:43
1212,9170.8,LON,01:13
1213,4710.29,PAR,11:43
1214,911.972,CHI,05:53
1215,3131.66,TX,17:32
1216,1456.76,LA,20:41
1217,2788.94,PAR,08:35
1218,2304.61,TOK,04:57
1219,3566.13,MUM,16:18
1220,2556.12,NY,19:01
1221,2882.34,PAR,20:09
1222,2324.82,PAR,17:50
1223,270.819,TOK,09:33
1224,4771.5,PAR,15:03
1225,7298.1,TX,15:44
1226,7645.4,PAR,02:53
1227,4989.26,PAR,13:57
1228,9305.24,CHI,13:57
1229,749.892,LA,23:53
1230,8258.75,NY,15:17
1231,8816.89,PAR,12:06
1232,6823.77,TX,17:57
1233,2912.8,LON,23:20
1234,9216.37,TX,13:29
1235,9482.2,LA,18:40
1236,2489.86,TX,07:34
1237,8126.41,NY,15:42
1238,3330.39,CHI,14:17
1239,4874.44,TOK,23:34
1240,8373.71,MUM,13:36
1241,381.021,TX,20:43
1242,6709.33,CHI,14:27
1243,4855.6,LA,02:18
1244,6594.16,TOK,09:51
1245,9420.91,CHI,16:17
1246,1690.36,LA,17:05
1247,2779.76,CHI,12:11
1248,228.363,PAR,07:10
1249,1731.45,TOK,01:30
1250,1311.54,CHI,21:50
1251,9643.8,NY,14:16
1252,3707.42,CHI,20:39
1253,6331.77,CHI,00:40
1254,8887.76,PAR,04:01
1255,198.603,LON,19:12
1256,5699.57,TOK,15:29
1257,7505,LA,17:36
1258,9396.4,TOK,14:07
1259,6452.15,CHI,11:28
1260,5332.52,LA,02:20
1261,7840.44,TOK,08:24
1262,1627.9,TX,09:02
1263,9341.42,PAR,13:37
1264,7581.83,TX,00:58
1265,48.5132,PAR,09:27
1266,4491.87,PAR,07:21
1267,1163.04,TOK,03:02
1268,9515.04,TX,10:42
1269,6295.61,TX,09:06
1270,8683.28,LA,02:09
1271,8971.22,LON,13:06
1272,4487.97,TOK,02:02
1273,5022.68,PAR,22:13
1274,8362.12,TX,04:26
1275,9539.28,CHI,08:18
1276,779.426,PAR,08:11
1277,5319.42,MUM,08:43
1278,683.079,TX,11:04
1279,2604.16,CHI,23:22
1280,2781.11,TX,09:08
1281,9424.51,PAR,04:30
1282,5927.28,LON,20:05
1283,7755.04,LA,02:20
1284,663.195,PAR,10:15
1285,5114.67,MUM,05:38
1286,8654.65,LON,14:09
1287,2418.67,MUM,19:53
1288,9456.66,CHI,01:39
1289,597.536,TX,08:13
1290,1621.66,LA,02:04
1291,9870.56,TOK,14:59
1292,18.681,LA,05:52
1293,7252.38,LA,22:53
1294,5834.79,MUM,16:06
1295,101.573,NY,21:41
1296,3059.06,LON,02:38
1297,5829.39,PAR,19:56
1298,5798.72,TOK,21:18
1299,6454.73,LON,07:02
1300,8010.55,LA,13:04
1301,1609.76,LON,16:05
1302,4723.58,CHI,14:50
1303,5844.68,PAR,18:17
1304,3615.22,TOK,19:22
1305,3027.79,TX,04:40
1306,798.648,NY,02:34
1307,5963.66,TOK,02:46
1308,5070.94,TX,09:58
1309,6875.93,NY,08:26
1310,6090.22,NY,03:36
1311,352.992,LA,22:12
1312,1909.81,TOK,17:39
1313,2663.89,LA,04:04
1314,5050.93,MUM,20:55
1315,9030.26,CHI,17:53
1316,8239.61,MUM,09:57
1317,7234.63,MUM,00:47
1318,7739.72,TOK,06:51
1319,1577.65,LA,20:47
1320,9344.55,LA,07:39
1321,8917.1,LON,10:14
1322,5428.17,MUM,04:18
1323,2736.61,NY,21:19
1324,4261.75,LA,16:23
1325,4294.62,TOK,16:41
1326,4930.76,LA,03:42
1327,2700.01,PAR,04:57
1328,5948.32,NY,19:32
1329,6308.2,CHI,21:48
1330,8603.78,LON,13:42
1331,1606.99,PAR,16:38
1332,9880.52,LA,13:10
1333,8394.22,TX,07:28
1334,9922.63,NY,18:34
1335,1880.09,LA,00:38
1336,9095.38,NY,07:40
1337,5185.47,TOK,01:26
1338,3795.89,TOK,04:18
1339,6160.41,MUM,21:43
1340,5943.79,PAR,23:10
1341,3608.34,PAR,19:36
1342,7494.56,LON,15:48
1343,1811.81,LA,05:42
1344,150.73,TOK,03:48
1345,2898.49,MUM,14:00
1346,5097.64,LA,09:15
1347,653.125,NY,13:10
1348,557.683,PAR,21:03
1349,3313.92,MUM,10:15
1350,5862.19,LON,03:36
1351,6554.67,MUM,20:07
1352,3577.17,TOK,20:16
1353,3596.93,LON,20:00
1354,7622.85,NY,18:47
1355,3553.47,TOK,07:58
1356,1818.38,PAR,13:18
1357,1583.45,MUM,06:30
1358,4136.62,CHI,04:59
1359,3387.52,PAR,15:58
1360,3571.93,TOK,02:04
1361,7189.62,LA,21:38
1362,3410.23,PAR,01:58
1363,239.84,TOK,07:31
1364,2377.99,LA,16:34
1365,8043.77,TX,21:37
1366,9522.8,LON,00:39
1367,4503.67,LA,21:09
1368,8901.14,TX,23:19
1369,5345.83,CHI,20:49
1370,1058.51,MUM,18:50
1371,3868.46,TX,04:51
1372,6746.87,LA,20:51
1373,4010.27,NY,11:00
1374,983.421,MUM,18:02
1375,2684.39,MUM,23:45
1376,4256.04,NY,02:16
1377,9282.95,NY,15:04
1378,8119.37,TX,13:08
1379,9584.13,CHI,10:54
1380,9147.19,LON,18:42
1381,165.28,LON,01:52
1382,3136.64,MUM,09:44
1383,4535.26,LA,08:54
1384,4728.98,CHI,03:23
1385,5234.22,LA,16:21
1386,9534.89,NY,21:37
1387,2589.32,LA,22:13
1388,2618.22,TX,19:53
1389,5795.38,MUM,09:38
1390,9561.16,MUM,05:09
1391,8349.02,PAR,04:40
1392,4169.36,MUM,11:19
1393,9180.33,TOK,01:47
1394,5398.28,LON,04:07
1395,3367.02,TX,23:10
1396,7837.03,LON,06:28
1397,7725.98,LON,17:29
1398,3222.94,LON,09:09
1399,945.524,TX,00:29
1400,8799.02,PAR,11:35
1401,1024.3,TOK,19:47
1402,5012.85,MUM,09:10
1403,3705.38,MUM,21:58
1404,9906.82,CHI,13:58
1405,4434.76,LA,22:54
1406,1975.88,TOK,17:04
1407,9264.99,LON,22:22
1408,5791.08,LA,00:04
1409,6846.96,CHI,21:52
1410,7743.73,MUM,20:04
1411,1409.86,PAR,16:06
1412,1735.5,TOK,13:14
1413,7249.32,CHI,20:29
1414,3385.42,LON,02:56
1415,9945.6,PAR,15:31
1416,5729.07,MUM,21:46
1417,6319.55,CHI,07:47
1418,1802.15,LA,02:10
1419,8734.18,CHI,21:19
1420,8988.46,LON,16:29
1421,4077.32,TOK,10:03
1422,2145.27,LON,14:59
1423,5015.74,TX,20:44
1424,1532.29,NY,07:28
1425,4236.88,NY,03:44
1426,7887.82,LA,23:35
1427,1050.57,LON,01:37
1428,9211.57,LA,12:29
1429,7283.9,PAR,07:52
1430,8865.3,LA,12:31
1431,5384.13,TX,19:24
1432,7768.14,CHI,10:53
1433,4515.24,CHI,17:21
1434,4286.5,PAR,12:08
1435,7361.14,LON,18:55
1436,3592.86,CHI,18:09
1437,6279.72,TX,11:05
1438,5913.67,LA,13:27
1439,5677.46,NY,06:17
1440,9165.39,TOK,22:47
1441,8656.74,TX,10:03
1442,9846.43,PAR,01:18
1443,80.1718,MUM,15:52
1444,5105.36,CHI,08:48
1445,9377.21,MUM,08:19
1446,520.626,CHI,05:54
1447,7687.99,MUM,02:22
1448,6239.89,TX,18:16
1449,1086.53,LA,04:38
1450,3304.79,CHI,08:07
1451,475.437,CHI,18:50
1452,3728.71,TX,01:35
1453,8352.28,TOK,23:50
1454,6510.53,MUM,00:22
1455,4409.64,PAR,21:33
1456,1188.88,NY,17:40
1457,2086.61,TOK,21:44
1458,7819.66,LON,19:54
1459,3741.37,CHI,06:03
1460,50.5329,PAR,23:52
1461,813.207,PAR,02:23
1462,8403.87,NY,23:21
1463,3997.4,TX,23:52
1464,1585.24,PAR,10:09
1465,189.912,LA,01:12
1466,4302.07,MUM,01:31
1467,9596.65,PAR,07:42
1468,881.182,LON,09:17
1469,7021.48,TX,07:43
1470,6993.44,MUM,16:38
1471,6159.12,LA,10:04
1472,1728.58,TOK,15:08
1473,3007,TX,06:07
1474,3795.99,TX,12:04
1475,388.494,CHI,10:31
1476,1574.5,NY,23:52
1477,9234.91,TX,10:18
1478,4127.35,NY,06:37
1479,324.39,NY,20:03
1480,2798.84,LA,19:52
1481,3911.96,CHI,09:16
1482,9207.49,LON,18:44
1483,7159.99,LON,10:55
1484,4681.76,LA,04:53
1485,364.445,LON,07:58
1486,8136.85,TX,23:38
1487,958.775,PAR,17:01
1488,3775.98,TX,16:36
1489,4935.67,PAR,03:07
1490,2200.74,TX,07:58
1491,5028.34,LON,23:29
1492,8588.58,NY,13:32
1493,5213.01,PAR,05:59
1494,2041.94,CHI,12:26
1495,6980.04,NY,06:24
1496,2139.8,LA,01:51
1497,3231.28,PAR,12:17
1498,3362.64,NY,06:33
1499,6688.44,TOK,13:41
1500,7115.54,TOK,16:10
1501,6580.71,TX,12:14
1502,3750.73,NY,19:36
1503,7544.7,CHI,16:13
1504,5794.4,LON,17:26
1505,9617.57,CHI,10:20
1506,1866.82,TX,20:05
1507,8912.2,LON,05:43
1508,1811.01,LA,22:26
1509,8894.62,NY,21:37
1510,5852.98,TX,09:18
1511,9505.62,LA,03:05
1512,5016.08,LA,04:10
1513,7765.53,CHI,12:20
1514,7985.54,MUM,01:41
1515,3959.76,PAR,13:56
1516,2099.85,TOK,22:43
1517,2378.58,CHI,08:07
1518,2018.97,TX,00:17
1519,6904.08,TX,19:11
1520,3667.33,LON,08:42
1521,1605.61,NY,02:46
1522,3556.55,LON,15:06
1523,7335.41,CHI,17:23
1524,9882.71,TX,07:58
1525,1253.13,TX,07:08
1526,3154.5,NY,07:00
1527,962.302,LON,05:09
1528,9422.87,LA,00:54
1529,118.159,MUM,08:19
1530,3178.87,CHI,06:47
1531,9204.28,PAR,22:34
1532,5234.71,TOK,23:08
1533,5656.3,PAR,09:59
1534,8001.57,LA,16:43
1535,1666.48,TOK,05:05
1536,1834.92,NY,07:50
1537,7445.74,TX,20:53
1538,6759.56,TX,18:17
1539,3085.21,MUM,10:14
1540,2963.85,MUM,03:12
1541,3588.95,LA,02:29
1542,5410.91,PAR,21:19
1543,4462.23,TOK,02:02
1544,5715.1,NY,09:05
1545,1380.18,LA,14:17
1546,8797.08,LA,18:40
1547,6069.25,CHI,12:10
1548,2014.91,PAR,03:22
1549,9970.81,LON,16:45
1550,1708.39,LA,13:07
1551,9174.59,LA,23:36
1552,4485.01,MUM,16:29
1553,2303.07,CHI,21:31
1554,8442.11,PAR,13:39
1555,9350.99,TX,16:20
1556,9636.54,CHI,10:05
1557,9677.81,LA,02:18
1558,5620.09,LON,10:53
1559,671.693,NY,19:46
1560,2887.72,TX,16:44
1561,9120.57,TOK,06:47
1562,6474.16,CHI,15:58
1563,2214.93,TX,09:09
1564,2995.76,LA,22:55
1565,2000.79,NY,15:16
1566,1890.77,TOK,19:03
1567,9105.5,PAR,01:29
1568,8226.99,LON,22:38
1569,874.1,TOK,02:16
1570,8333.14,LON,21:20
1571,3890.07,LON,16:20
1572,317.428,CHI,23:25
1573,5114.6,CHI,21:25
1574,1749.76,PAR,20:54
1575,6619.29,LA,01:11
1576,9656.71,LA,19:16
1577,3660.1,MUM,01:26
1578,4691.64,MUM,20:13
1579,9719.74,NY,22:19
1580,1977.98,MUM,18:16
1581,4764.88,LON,19:31
1582,4906.76,PAR,04:01
1583,4021.1,NY,12:50
1584,5490.39,TOK,05:17
1585,9777.22,LON,06:47
1586,1983.63,MUM,16:54
1587,7748.26,CHI,10:44
1588,4806.51,MUM,05:37
1589,8033.5,PAR,12:34
1590,7522.45,TOK,13:26
1591,3207.1,PAR,03:58
1592,2436.06,TOK,23:21
1593,2964.61,TX,17:09
1594,4819.77,NY,23:42
1595,8080.32,MUM,13:04
1596,961.601,NY,12:13
1597,3617.4,NY,00:09
1598,6714.35,TOK,16:43
1599,5649.54,PAR,03:32
1600,887.383,LA,19:19
1601,7556.77,CHI,15:29
1602,1842.13,MUM,02:08
1603,971.213,LA,13:53
1604,4503.17,LA,10:10
1605,88.362,CHI,12:30
1606,9494.85,TX,17:51
1607,9464.37,LA,04:45
1608,758.956,LON,12:22
1609,817.494,PAR,18:50
1610,4753.97,NY,01:22
1611,2221.56,PAR,15:31
1612,7911.02,PAR,11:23
1613,2084.93,TOK,01:35
1614,3177.63,MUM,13:03
1615,6493.49,NY,17:00
1616,7565.55,NY,04:13
1617,2344.22,TOK,20:21
1618,1555.03,NY,14:04
1619,8109.79,NY,15:44
1620,8434.88,PAR,10:46
1621,3841.78,MUM,19:15
1622,3946.38,MUM,11:35
1623,1395.97,TX,05:16
1624,1378.43,CHI,12:37
1625,9171.85,PAR,17:33
1626,8396.66,MUM,13:20
1627,4518.58,NY,19:31
1628,2257.19,LON,14:28
1629,3882.73,TX,06:46
1630,279.801,PAR,06:45
1631,3295.57,PAR,12:46
1632,8088.1,CHI,14:24
1633,8220,LON,09:11
1634,6960.1,PAR,17:05
1635,9319.59,LON,20:52
1636,9338.34,PAR,03:38
1637,4143.66,NY,13:52
1638,9781.86,TOK,16:40
1639,4557.13,LON,16:42
1640,7900.1,LON,07:34
1641,8017.8,CHI,19:44
1642,1775.67,CHI,09:26
1643,9304.46,TOK,06:48
1644,3018.04,LA,09:54
1645,4901.52,LA,11:07
1646,4847.15,TOK,13:27
1647,9462.21,LON,12:08
1648,8195.67,CHI,00:42
1649,2457.17,CHI,12:21
1650,65.2899,LA,13:59
1651,8263.67,CHI,15:19
1652,3240.18,NY,00:38
1653,9742.44,LON,11:36
1654,4356.94,CHI,13:09
1655,3683.92,CHI,06:18
1656,972.481,TX,16:19
1657,4794.72,CHI,11:52
1658,2279.27,MUM,16:33
1659,5505.05,NY,13:01
1660,4429.61,PAR,06:16
1661,4114.71,TOK,03:51
1662,5866.44,LON,02:06
1663,8137.44,NY,19:12
1664,1947.3,MUM,03:14
1665,2416.54,LON,09:14
1666,386.504,MUM,16:46
1667,8251.18,LA,10:12
1668,3131.11,PAR,13:37
1669,4379.72,MUM,07:51
1670,5257.62,PAR,14:56
1671,3861.43,LA,00:41
1672,4165.79,PAR,01:40
1673,3305.2,NY,23:39
1674,1538.78,CHI,07:43
1675,1354.3,LON,15:46
1676,1138.67,NY,17:12
1677,9333.93,LON,14:19
1678,6302.39,LON,12:36
1679,4794.32,TX,14:15
1680,4977.25,LON,06:53
1681,4023.79,CHI,05:11
1682,7047.79,CHI,10:26
1683,4264.7,CHI,04:23
1684,4459.86,NY,22:45
1685,399.663,CHI,22:16
1686,1061.92,TX,16:10
1687,6218.54,PAR,22:27
1688,3717.74,TOK,20:17
1689,4059.26,TX,19:06
1690,9899.1,TX,21:40
1691,7710.99,TX,18:49
1692,8776.33,NY,12:59
1693,1782.66,PAR,19:14
1694,327.353,LA,05:41
1695,9000.08,LON,04:33
1696,2948.33,LA,18:21
1697,7111.83,TX,17:10
1698,9736.82,LON,15:38
1699,7977.29,LON,16:37
1700,903.823,CHI,02:37
1701,1402.96,TX,18:03
1702,7648.4,TOK,21:19
1703,8527.15,PAR,09:43
1704,912.301,TX,14:12
1705,8790.73,LON,01:46
1706,3408.05,CHI,15:47
1707,4119.31,MUM,12:54
1708,8651.4,NY,21:05
1709,9175.2,PAR,03:48
1710,4686.12,NY,01:16
1711,504.334,LA,00:54
1712,3545.3,PAR,23:16
1713,5768.85,PAR,05:50
1714,2796.5,NY,07:31
1715,8909.85,LON,00:46
1716,4704.63,TX,09:50
1717,1590.78,NY,14:36
1718,618.826,PAR,22:20
1719,8748.08,LON,02:12
1720,1790.38,MUM,13:31
1721,1906.9,TX,23:23
1722,6312.72,PAR,20:56
1723,1012.37,NY,03:08
1724,8163.06,MUM,05:32
1725,9858.11,TOK,01:56
1726,5002.43,TOK,05:01
1727,4864.87,MUM,11:48
1728,7271.72,MUM,07:15
1729,7629.17,LON,09:45
1730,6800.33,TX,18:22
1731,1005.96,CHI,17:24
1732,7468.29,LON,00:11
1733,6458.93,TX,02:43
1734,8746.19,LON,10:41
1735,5063.1,MUM,08:08
1736,3447.3,LON,23:42
1737,695.41,MUM,18:37
1738,4578.32,LON,20:45
1739,1311.05,MUM,00:01
1740,6791.16,NY,00:12
1741,4065.22,CHI,06:41
1742,7129.75,LON,18:04
1743,1977.12,LA,15:44
1744,8830.14,PAR,14:16
1745,405.41,TX,05:30
1746,8887.14,PAR,07:32
1747,3355.48,NY,13:09
1748,6399.15,TOK,19:07
1749,7371.62,TX,10:14
1750,1288.27,PAR,18:18
1751,2224.44,TOK,14:56
1752,9605.35,NY,04:05
1753,4953.32,TOK,20:57
1754,2952.45,PAR,01:27
1755,9575.99,MUM,08:32
1756,2202.11,PAR,08:39
1757,8571.35,TX,06:09
1758,417.996,NY,04:28
1759,5899.33,NY,05:26
1760,6885.74,NY,05:31
1761,7542.27,TOK,07:46
1762,9732.92,CHI,05:10
1763,9217.27,TOK,23:28
1764,4508.4,TX,17:44
1765,4851.6,CHI,00:29
1766,5124.2,TOK,07:55
1767,5479,LA,05:01
1768,1651.35,TX,18:57
1769,8220.7,LON,22:05
1770,1980.94,LA,11:09
1771,779.596,NY,16:03
1772,5098.84,LON,17:13
1773,3174.71,MUM,00:22
1774,6280.27,NY,15:52
1775,7842.8,TX,16:27
1776,5362.65,TOK,04:38
1777,503.237,CHI,19:12
1778,7265.08,NY,14:21
1779,3175.86,NY,10:33
1780,7793.53,PAR,15:14
1781,8755.7,MUM,02:47
1782,1117.83,PAR,16:30
1783,7660.3,TOK,12:56
1784,1691.7,TX,09:20
1785,8217.37,LON,21:37
1786,8743.78,MUM,13:22
1787,4967.13,MUM,10:37
1788,9238.29,TOK,17:06
1789,5860.7,LA,15:00
1790,9659.94,MUM,06:10
1791,1494.15,LON,21:44
1792,2333.5,PAR,16:13
1793,3440.66,NY,23:22
1794,6002.62,CHI,00:25
1795,62.3554,NY,09:54
1796,5718.28,PAR,04:32
1797,8223.63,TOK,20:31
1798,5993.22,TOK,19:31
1799,599.021,NY,18:37
1800,300.412,TOK,13:38
1801,5820.69,MUM,02:53
1802,7194.72,NY,16:57
1803,6917.3,LON,19:36
1804,7434.15,LA,01:34
1805,3204.52,MUM,05:02
1806,4792.3,TX,15:03
1807,7923.89,MUM,19:09
1808,919.321,LON,11:38
1809,9187,LA,05:40
1810,6590.19,LA,17:52
1811,913.607,TOK,20:48
1812,7638.78,PAR,15:23
1813,3020.8,TOK,13:20
1814,6765.65,NY,11:17
1815,8424.08,MUM,21:30
1816,8217.16,TX,15:19
1817,2177.36,TX,10:17
1818,4033.73,MUM,18:49
1819,4820.68,TOK,00:59
1820,3297.67,TX,18:01
1821,8586.65,LA,04:19
1822,58.0415,MUM,14:31
1823,6902.26,MUM,06:29
1824,9292.39,TX,20:05
1825,431.11,CHI,03:53
1826,9011.24,TX,00:58
1827,4517.18,NY,16:56
1828,4832.16,LA,07:23
1829,5934.59,MUM,15:13
1830,2475.23,PAR,14:56
1831,8464.38,TX,07:04
1832,8013.56,PAR,13:08
1833,3902.22,TOK,09:22
1834,7462.11,LON,17:58
1835,6425.61,CHI,17:05
1836,6132.02,NY,06:55
1837,7273.51,LA,05:35
1838,5276.14,TX,18:11
1839,1988.61,CHI,23:06
1840,6257.4,LON,06:09
1841,6578.1,TOK,02:22
1842,4268.11,TOK,03:31
1843,6656.65,TX,03:17
1844,4128.48,PAR,10:44
1845,6795.45,TOK,04:52
1846,9911.13,CHI,00:06
1847,2491.25,LA,04:54
1848,8505.95,LON,19:06
1849,7065.02,LON,05:42
1850,6217.2,TX,02:11
1851,3794.25,TX,06:04
1852,3399.62,LA,08:16
1853,2144.95,MUM,16:18
1854,3744.28,MUM,15:25
1855,9268.47,CHI,18:58
1856,1157.7,MUM,08:57
1857,7071.51,TOK,20:12
1858,6471.88,PAR,12:32
1859,122.909,MUM,12:54
1860,1399.91,NY,21:31
1861,9280.88,NY,05:18
1862,9076.5,CHI,02:33
1863,4534.73,CHI,22:11
1864,6824.13,TOK,15:56
1865,8875.28,MUM,11:46
1866,3585.24,LA,09:22
1867,1625.54,MUM,18:40
1868,6773.71,TOK,22:32
1869,6702.12,NY,18:35
1870,8727.69,CHI,00:12
1871,3490.38,PAR,10:45
1872,7812.75,TX,12:58
1873,2338.99,MUM,10:52
1874,3975.63,TX,20:03
1875,4133.5,TOK,09:14
1876,4713.06,LA,17:06
1877,1187.87,MUM,13:28
1878,6314.04,NY,05:25
1879,8839.29,MUM,06:18
1880,6072.03,PAR,17:51
1881,1311.51,MUM,22:48
1882,5484.95,TX,05:27
