ID=3 | Amount=7657.23 | Location=LA | Time=20:42
ID=992 | Amount=9878.46 | Location=MUM | Time=02:17
ID=994 | Amount=5501.46 | Location=LA | Time=23:23
ID=999 | Amount=5004.07 | Location=TOK | Time=07:27
ID=1000 | Amount=5131.11 | Location=MUM | Time=05:46
ID=1003 | Amount=8992.6 | Location=LON | Time=11:28
ID=1004 | Amount=9319.05 | Location=LA | Time=10:01
ID=1009 | Amount=6455.79 | Location=TOK | Time=23:41
ID=1010 | Amount=5810.62 | Location=LON | Time=21:39
ID=1012 | Amount=9524.92 | Location=LON | Time=10:49
ID=1014 | Amount=8224.9 | Location=TX | Time=11:03
ID=1016 | Amount=8217.73 | Location=LA | Time=18:23
ID=1018 | Amount=6837.68 | Location=CHI | Time=10:59
ID=1019 | Amount=8363.4 | Location=TX | Time=21:33
ID=1021 | Amount=7300.04 | Location=PAR | Time=05:32
ID=1022 | Amount=7290.2 | Location=MUM | Time=21:31
ID=1023 | Amount=8188.4 | Location=LA | Time=19:13
ID=1028 | Amount=6710.97 | Location=CHI | Time=01:26
ID=1029 | Amount=7759.44 | Location=MUM | Time=06:05
ID=1034 | Amount=6087.6 | Location=MUM | Time=15:12
ID=1036 | Amount=7725.35 | Location=CHI | Time=16:01
ID=1037 | Amount=9843.08 | Location=PAR | Time=03:58
ID=1040 | Amount=7199.58 | Location=LA | Time=08:52
ID=1043 | Amount=7899.29 | Location=PAR | Time=07:25
ID=1045 | Amount=5064.2 | Location=NY | Time=22:16
ID=1047 | Amount=5027.25 | Location=NY | Time=17:15
ID=1053 | Amount=8734.38 | Location=PAR | Time=06:25
ID=1054 | Amount=5434.05 | Location=NY | Time=23:34
ID=1055 | Amount=6008.89 | Location=CHI | Time=10:30
ID=1056 | Amount=7418.04 | Location=LA | Time=20:01
ID=1057 | Amount=7215.14 | Location=CHI | Time=22:35
ID=1062 | Amount=5448.12 | Location=CHI | Time=14:05
ID=1064 | Amount=6843.85 | Location=PAR | Time=02:58
ID=1069 | Amount=8005.65 | Location=TX | Time=20:03
ID=1072 | Amount=5570.16 | Location=MUM | Time=01:08
ID=1073 | Amount=7025.47 | Location=LA | Time=23:55
ID=1075 | Amount=6116.33 | Location=PAR | Time=05:17
ID=1076 | Amount=5613.42 | Location=TX | Time=12:55
ID=1080 | Amount=7734.2 | Location=CHI | Time=05:00
ID=1082 | Amount=9327.32 | Location=TX | Time=21:07
ID=1083 | Amount=7182.92 | Location=TX | Time=18:18
ID=1084 | Amount=9463.47 | Location=LA | Time=15:29
ID=1086 | Amount=9336.22 | Location=CHI | Time=19:38
ID=1088 | Amount=7796.34 | Location=MUM | Time=06:55
ID=1089 | Amount=8232.74 | Location=MUM | Time=18:30
ID=1090 | Amount=8383.84 | Location=TX | Time=08:30
ID=1091 | Amount=8862.94 | Location=CHI | Time=03:29
ID=1093 | Amount=8088.86 | Location=CHI | Time=23:21
ID=1095 | Amount=7713.73 | Location=NY | Time=20:06
ID=1096 | Amount=7986.01 | Location=CHI | Time=03:48
ID=1097 | Amount=8926.21 | Location=LON | Time=09:49
ID=1098 | Amount=5287.95 | Location=TX | Time=17:18
ID=1099 | Amount=8426.7 | Location=NY | Time=18:00
ID=1103 | Amount=7045.3 | Location=MUM | Time=07:28
ID=1105 | Amount=6990.28 | Location=NY | Time=22:53
ID=1107 | Amount=8284.47 | Location=LA | Time=18:57
ID=1108 | Amount=6905.61 | Location=MUM | Time=16:12
ID=1109 | Amount=9227.69 | Location=TX | Time=18:27
ID=1110 | Amount=7049.88 | Location=LA | Time=04:27
ID=1112 | Amount=9580.48 | Location=MUM | Time=08:44
ID=1113 | Amount=6639.93 | Location=CHI | Time=00:39
ID=1115 | Amount=8255.68 | Location=PAR | Time=17:29
ID=1116 | Amount=6428.14 | Location=NY | Time=23:23
ID=1117 | Amount=5574.12 | Location=MUM | Time=13:25
ID=1118 | Amount=9399.05 | Location=NY | Time=23:49
ID=1121 | Amount=7594.48 | Location=LA | Time=22:38
ID=1123 | Amount=8517.48 | Location=PAR | Time=22:43
ID=1124 | Amount=7976.19 | Location=LA | Time=23:58
ID=1125 | Amount=8815.59 | Location=TX | Time=03:42
ID=1126 | Amount=6818.87 | Location=MUM | Time=12:35
ID=1128 | Amount=6450.22 | Location=TX | Time=10:13
ID=1129 | Amount=5336.18 | Location=LA | Time=19:28
ID=1130 | Amount=9912.64 | Location=LON | Time=15:39
ID=1132 | Amount=8716.49 | Location=LON | Time=23:35
ID=1134 | Amount=9616.37 | Location=NY | Time=12:03
ID=1139 | Amount=8602.54 | Location=CHI | Time=01:43
ID=1141 | Amount=7027.57 | Location=CHI | Time=15:30
ID=1148 | Amount=6262.31 | Location=NY | Time=16:35
ID=1151 | Amount=5808.92 | Location=TX | Time=22:36
ID=1154 | Amount=6712.55 | Location=LON | Time=03:11
ID=1155 | Amount=6750.11 | Location=TOK | Time=06:30
ID=1157 | Amount=8233.36 | Location=LON | Time=00:45
ID=1160 | Amount=6579.75 | Location=TOK | Time=21:04
ID=1161 | Amount=6373.54 | Location=CHI | Time=09:24
ID=1164 | Amount=9857.84 | Location=TOK | Time=07:25
ID=1165 | Amount=9642.23 | Location=PAR | Time=20:58
ID=1166 | Amount=5257.55 | Location=NY | Time=04:40
ID=1167 | Amount=5227.57 | Location=CHI | Time=14:37
ID=1168 | Amount=8768.86 | Location=LON | Time=10:49
ID=1171 | Amount=5200.98 | Location=LA | Time=05:10
ID=1172 | Amount=8641.95 | Location=LON | Time=06:36
ID=1173 | Amount=7872.73 | Location=PAR | Time=08:08
ID=1174 | Amount=9885.95 | Location=LA | Time=22:47
ID=1176 | Amount=5859.43 | Location=TOK | Time=12:06
ID=1177 | Amount=5147.11 | Location=PAR | Time=06:41
ID=1178 | Amount=5616.69 | Location=TOK | Time=14:14
ID=1180 | Amount=9718.71 | Location=LON | Time=17:10
ID=1182 | Amount=8019.32 | Location=NY | Time=00:27
ID=1183 | Amount=7980.2 | Location=CHI | Time=16:41
ID=1185 | Amount=5103.82 | Location=MUM | Time=06:14
ID=1188 | Amount=6871.19 | Location=TOK | Time=10:21
ID=1190 | Amount=5830.13 | Location=PAR | Time=05:49
ID=1192 | Amount=8871.8 | Location=TOK | Time=18:59
ID=1193 | Amount=9258.97 | Location=PAR | Time=11:07
ID=1195 | Amount=9415.98 | Location=LA | Time=11:04
ID=1196 | Amount=7690.42 | Location=NY | Time=10:25
ID=1198 | Amount=8154.3 | Location=MUM | Time=15:57
ID=1200 | Amount=9506.49 | Location=NY | Time=21:20
ID=1201 | Amount=5240.27 | Location=MUM | Time=14:47
ID=1202 | Amount=6045.82 | Location=TX | Time=05:29
ID=1203 | Amount=5116.3 | Location=CHI | Time=01:57
ID=1207 | Amount=9581.1 | Location=NY | Time=16:39
ID=1208 | Amount=9511.7 | Location=MUM | Time=09:08
ID=1209 | Amount=6460.15 | Location=TX | Time=20:12
ID=1211 | Amount=7499.31 | Location=NY | Time=04:43
ID=1212 | Amount=9170.8 | Location=LON | Time=01:13
ID=1225 | Amount=7298.1 | Location=TX | Time=15:44
ID=1226 | Amount=7645.4 | Location=PAR | Time=02:53
ID=1228 | Amount=9305.24 | Location=CHI | Time=13:57
ID=1230 | Amount=8258.75 | Location=NY | Time=15:17
ID=1231 | Amount=8816.89 | Location=PAR | Time=12:06
ID=1232 | Amount=6823.77 | Location=TX | Time=17:57
ID=1234 | Amount=9216.37 | Location=TX | Time=13:29
ID=1235 | Amount=9482.2 | Location=LA | Time=18:40
ID=1237 | Amount=8126.41 | Location=NY | Time=15:42
ID=1240 | Amount=8373.71 | Location=MUM | Time=13:36
ID=1242 | Amount=6709.33 | Location=CHI | Time=14:27
ID=1244 | Amount=6594.16 | Location=TOK | Time=09:51
ID=1245 | Amount=9420.91 | Location=CHI | Time=16:17
ID=1251 | Amount=9643.8 | Location=NY | Time=14:16
ID=1253 | Amount=6331.77 | Location=CHI | Time=00:40
ID=1254 | Amount=8887.76 | Location=PAR | Time=04:01
ID=1256 | Amount=5699.57 | Location=TOK | Time=15:29
ID=1257 | Amount=7505 | Location=LA | Time=17:36
ID=1258 | Amount=9396.4 | Location=TOK | Time=14:07
ID=1259 | Amount=6452.15 | Location=CHI | Time=11:28
ID=1260 | Amount=5332.52 | Location=LA | Time=02:20
ID=1261 | Amount=7840.44 | Location=TOK | Time=08:24
ID=1263 | Amount=9341.42 | Location=PAR | Time=13:37
ID=1264 | Amount=7581.83 | Location=TX | Time=00:58
ID=1268 | Amount=9515.04 | Location=TX | Time=10:42
ID=1269 | Amount=6295.61 | Location=TX | Time=09:06
ID=1270 | Amount=8683.28 | Location=LA | Time=02:09
ID=1271 | Amount=8971.22 | Location=LON | Time=13:06
ID=1273 | Amount=5022.68 | Location=PAR | Time=22:13
ID=1274 | Amount=8362.12 | Location=TX | Time=04:26
ID=1275 | Amount=9539.28 | Location=CHI | Time=08:18
ID=1277 | Amount=5319.42 | Location=MUM | Time=08:43
ID=1281 | Amount=9424.51 | Location=PAR | Time=04:30
ID=1282 | Amount=5927.28 | Location=LON | Time=20:05
ID=1283 | Amount=7755.04 | Location=LA | Time=02:20
ID=1285 | Amount=5114.67 | Location=MUM | Time=05:38
ID=1286 | Amount=8654.65 | Location=LON | Time=14:09
ID=1288 | Amount=9456.66 | Location=CHI | Time=01:39
ID=1291 | Amount=9870.56 | Location=TOK | Time=14:59
ID=1293 | Amount=7252.38 | Location=LA | Time=22:53
ID=1294 | Amount=5834.79 | Location=MUM | Time=16:06
ID=1297 | Amount=5829.39 | Location=PAR | Time=19:56
ID=1298 | Amount=5798.72 | Location=TOK | Time=21:18
ID=1299 | Amount=6454.73 | Location=LON | Time=07:02
ID=1300 | Amount=8010.55 | Location=LA | Time=13:04
ID=1303 | Amount=5844.68 | Location=PAR | Time=18:17
ID=1307 | Amount=5963.66 | Location=TOK | Time=02:46
ID=1308 | Amount=5070.94 | Location=TX | Time=09:58
ID=1309 | Amount=6875.93 | Location=NY | Time=08:26
ID=1310 | Amount=6090.22 | Location=NY | Time=03:36
ID=1314 | Amount=5050.93 | Location=MUM | Time=20:55
ID=1315 | Amount=9030.26 | Location=CHI | Time=17:53
ID=1316 | Amount=8239.61 | Location=MUM | Time=09:57
ID=1317 | Amount=7234.63 | Location=MUM | Time=00:47
ID=1318 | Amount=7739.72 | Location=TOK | Time=06:51
ID=1320 | Amount=9344.55 | Location=LA | Time=07:39
ID=1321 | Amount=8917.1 | Location=LON | Time=10:14
ID=1322 | Amount=5428.17 | Location=MUM | Time=04:18
ID=1328 | Amount=5948.32 | Location=NY | Time=19:32
ID=1329 | Amount=6308.2 | Location=CHI | Time=21:48
ID=1330 | Amount=8603.78 | Location=LON | Time=13:42
ID=1332 | Amount=9880.52 | Location=LA | Time=13:10
ID=1333 | Amount=8394.22 | Location=TX | Time=07:28
ID=1334 | Amount=9922.63 | Location=NY | Time=18:34
ID=1336 | Amount=9095.38 | Location=NY | Time=07:40
ID=1337 | Amount=5185.47 | Location=TOK | Time=01:26
ID=1339 | Amount=6160.41 | Location=MUM | Time=21:43
ID=1340 | Amount=5943.79 | Location=PAR | Time=23:10
ID=1342 | Amount=7494.56 | Location=LON | Time=15:48
ID=1346 | Amount=5097.64 | Location=LA | Time=09:15
ID=1350 | Amount=5862.19 | Location=LON | Time=03:36
ID=1351 | Amount=6554.67 | Location=MUM | Time=20:07
ID=1354 | Amount=7622.85 | Location=NY | Time=18:47
ID=1361 | Amount=7189.62 | Location=LA | Time=21:38
ID=1365 | Amount=8043.77 | Location=TX | Time=21:37
ID=1366 | Amount=9522.8 | Location=LON | Time=00:39
ID=1368 | Amount=8901.14 | Location=TX | Time=23:19
ID=1369 | Amount=5345.83 | Location=CHI | Time=20:49
ID=1372 | Amount=6746.87 | Location=LA | Time=20:51
ID=1377 | Amount=9282.95 | Location=NY | Time=15:04
ID=1378 | Amount=8119.37 | Location=TX | Time=13:08
ID=1379 | Amount=9584.13 | Location=CHI | Time=10:54
ID=1380 | Amount=9147.19 | Location=LON | Time=18:42
ID=1385 | Amount=5234.22 | Location=LA | Time=16:21
ID=1386 | Amount=9534.89 | Location=NY | Time=21:37
ID=1389 | Amount=5795.38 | Location=MUM | Time=09:38
ID=1390 | Amount=9561.16 | Location=MUM | Time=05:09
ID=1391 | Amount=8349.02 | Location=PAR | Time=04:40
ID=1393 | Amount=9180.33 | Location=TOK | Time=01:47
ID=1394 | Amount=5398.28 | Location=LON | Time=04:07
ID=1396 | Amount=7837.03 | Location=LON | Time=06:28
ID=1397 | Amount=7725.98 | Location=LON | Time=17:29
ID=1400 | Amount=8799.02 | Location=PAR | Time=11:35
ID=1402 | Amount=5012.85 | Location=MUM | Time=09:10
ID=1404 | Amount=9906.82 | Location=CHI | Time=13:58
ID=1407 | Amount=9264.99 | Location=LON | Time=22:22
ID=1408 | Amount=5791.08 | Location=LA | Time=00:04
ID=1409 | Amount=6846.96 | Location=CHI | Time=21:52
ID=1410 | Amount=7743.73 | Location=MUM | Time=20:04
ID=1413 | Amount=7249.32 | Location=CHI | Time=20:29
ID=1415 | Amount=9945.6 | Location=PAR | Time=15:31
ID=1416 | Amount=5729.07 | Location=MUM | Time=21:46
ID=1417 | Amount=6319.55 | Location=CHI | Time=07:47
ID=1419 | Amount=8734.18 | Location=CHI | Time=21:19
ID=1420 | Amount=8988.46 | Location=LON | Time=16:29
ID=1423 | Amount=5015.74 | Location=TX | Time=20:44
ID=1426 | Amount=7887.82 | Location=LA | Time=23:35
ID=1428 | Amount=9211.57 | Location=LA | Time=12:29
ID=1429 | Amount=7283.9 | Location=PAR | Time=07:52
ID=1430 | Amount=8865.3 | Location=LA | Time=12:31
ID=1431 | Amount=5384.13 | Location=TX | Time=19:24
ID=1432 | Amount=7768.14 | Location=CHI | Time=10:53
ID=1435 | Amount=7361.14 | Location=LON | Time=18:55
ID=1437 | Amount=6279.72 | Location=TX | Time=11:05
ID=1438 | Amount=5913.67 | Location=LA | Time=13:27
ID=1439 | Amount=5677.46 | Location=NY | Time=06:17
ID=1440 | Amount=9165.39 | Location=TOK | Time=22:47
ID=1441 | Amount=8656.74 | Location=TX | Time=10:03
ID=1442 | Amount=9846.43 | Location=PAR | Time=01:18
ID=1444 | Amount=5105.36 | Location=CHI | Time=08:48
ID=1445 | Amount=9377.21 | Location=MUM | Time=08:19
ID=1447 | Amount=7687.99 | Location=MUM | Time=02:22
ID=1448 | Amount=6239.89 | Location=TX | Time=18:16
ID=1453 | Amount=8352.28 | Location=TOK | Time=23:50
ID=1454 | Amount=6510.53 | Location=MUM | Time=00:22
ID=1458 | Amount=7819.66 | Location=LON | Time=19:54
ID=1462 | Amount=8403.87 | Location=NY | Time=23:21
ID=1467 | Amount=9596.65 | Location=PAR | Time=07:42
ID=1469 | Amount=7021.48 | Location=TX | Time=07:43
ID=1470 | Amount=6993.44 | Location=MUM | Time=16:38
ID=1471 | Amount=6159.12 | Location=LA | Time=10:04
ID=1477 | Amount=9234.91 | Location=TX | Time=10:18
ID=1482 | Amount=9207.49 | Location=LON | Time=18:44
ID=1483 | Amount=7159.99 | Location=LON | Time=10:55
ID=1486 | Amount=8136.85 | Location=TX | Time=23:38
ID=1491 | Amount=5028.34 | Location=LON | Time=23:29
ID=1492 | Amount=8588.58 | Location=NY | Time=13:32
ID=1493 | Amount=5213.01 | Location=PAR | Time=05:59
ID=1495 | Amount=6980.04 | Location=NY | Time=06:24
ID=1499 | Amount=6688.44 | Location=TOK | Time=13:41
ID=1500 | Amount=7115.54 | Location=TOK | Time=16:10
ID=1501 | Amount=6580.71 | Location=TX | Time=12:14
ID=1503 | Amount=7544.7 | Location=CHI | Time=16:13
ID=1504 | Amount=5794.4 | Location=LON | Time=17:26
ID=1505 | Amount=9617.57 | Location=CHI | Time=10:20
ID=1507 | Amount=8912.2 | Location=LON | Time=05:43
ID=1509 | Amount=8894.62 | Location=NY | Time=21:37
ID=1510 | Amount=5852.98 | Location=TX | Time=09:18
ID=1511 | Amount=9505.62 | Location=LA | Time=03:05
ID=1512 | Amount=5016.08 | Location=LA | Time=04:10
ID=1513 | Amount=7765.53 | Location=CHI | Time=12:20
ID=1514 | Amount=7985.54 | Location=MUM | Time=01:41
ID=1519 | Amount=6904.08 | Location=TX | Time=19:11
ID=1523 | Amount=7335.41 | Location=CHI | Time=17:23
ID=1524 | Amount=9882.71 | Location=TX | Time=07:58
ID=1528 | Amount=9422.87 | Location=LA | Time=00:54
ID=1531 | Amount=9204.28 | Location=PAR | Time=22:34
ID=1532 | Amount=5234.71 | Location=TOK | Time=23:08
ID=1533 | Amount=5656.3 | Location=PAR | Time=09:59
ID=1534 | Amount=8001.57 | Location=LA | Time=16:43
ID=1537 | Amount=7445.74 | Location=TX | Time=20:53
ID=1538 | Amount=6759.56 | Location=TX | Time=18:17
ID=1542 | Amount=5410.91 | Location=PAR | Time=21:19
ID=1544 | Amount=5715.1 | Location=NY | Time=09:05
ID=1546 | Amount=8797.08 | Location=LA | Time=18:40
ID=1547 | Amount=6069.25 | Location=CHI | Time=12:10
ID=1549 | Amount=9970.81 | Location=LON | Time=16:45
ID=1551 | Amount=9174.59 | Location=LA | Time=23:36
ID=1554 | Amount=8442.11 | Location=PAR | Time=13:39
ID=1555 | Amount=9350.99 | Location=TX | Time=16:20
ID=1556 | Amount=9636.54 | Location=CHI | Time=10:05
ID=1557 | Amount=9677.81 | Location=LA | Time=02:18
ID=1558 | Amount=5620.09 | Location=LON | Time=10:53
ID=1561 | Amount=9120.57 | Location=TOK | Time=06:47
ID=1562 | Amount=6474.16 | Location=CHI | Time=15:58
ID=1567 | Amount=9105.5 | Location=PAR | Time=01:29
ID=1568 | Amount=8226.99 | Location=LON | Time=22:38
ID=1570 | Amount=8333.14 | Location=LON | Time=21:20
ID=1573 | Amount=5114.6 | Location=CHI | Time=21:25
ID=1575 | Amount=6619.29 | Location=LA | Time=01:11
ID=1576 | Amount=9656.71 | Location=LA | Time=19:16
ID=1579 | Amount=9719.74 | Location=NY | Time=22:19
ID=1584 | Amount=5490.39 | Location=TOK | Time=05:17
ID=1585 | Amount=9777.22 | Location=LON | Time=06:47
ID=1587 | Amount=7748.26 | Location=CHI | Time=10:44
ID=1589 | Amount=8033.5 | Location=PAR | Time=12:34
ID=1590 | Amount=7522.45 | Location=TOK | Time=13:26
ID=1595 | Amount=8080.32 | Location=MUM | Time=13:04
ID=1598 | Amount=6714.35 | Location=TOK | Time=16:43
ID=1599 | Amount=5649.54 | Location=PAR | Time=03:32
ID=1601 | Amount=7556.77 | Location=CHI | Time=15:29
ID=1606 | Amount=9494.85 | Location=TX | Time=17:51
ID=1607 | Amount=9464.37 | Location=LA | Time=04:45
ID=1612 | Amount=7911.02 | Location=PAR | Time=11:23
ID=1615 | Amount=6493.49 | Location=NY | Time=17:00
ID=1616 | Amount=7565.55 | Location=NY | Time=04:13
ID=1619 | Amount=8109.79 | Location=NY | Time=15:44
ID=1620 | Amount=8434.88 | Location=PAR | Time=10:46
ID=1625 | Amount=9171.85 | Location=PAR | Time=17:33
ID=1626 | Amount=8396.66 | Location=MUM | Time=13:20
ID=1632 | Amount=8088.1 | Location=CHI | Time=14:24
ID=1633 | Amount=8220 | Location=LON | Time=09:11
ID=1634 | Amount=6960.1 | Location=PAR | Time=17:05
ID=1635 | Amount=9319.59 | Location=LON | Time=20:52
ID=1636 | Amount=9338.34 | Location=PAR | Time=03:38
ID=1638 | Amount=9781.86 | Location=TOK | Time=16:40
ID=1640 | Amount=7900.1 | Location=LON | Time=07:34
ID=1641 | Amount=8017.8 | Location=CHI | Time=19:44
ID=1643 | Amount=9304.46 | Location=TOK | Time=06:48
ID=1647 | Amount=9462.21 | Location=LON | Time=12:08
ID=1648 | Amount=8195.67 | Location=CHI | Time=00:42
ID=1651 | Amount=8263.67 | Location=CHI | Time=15:19
ID=1653 | Amount=9742.44 | Location=LON | Time=11:36
ID=1659 | Amount=5505.05 | Location=NY | Time=13:01
ID=1662 | Amount=5866.44 | Location=LON | Time=02:06
ID=1663 | Amount=8137.44 | Location=NY | Time=19:12
ID=1667 | Amount=8251.18 | Location=LA | Time=10:12
ID=1670 | Amount=5257.62 | Location=PAR | Time=14:56
ID=1677 | Amount=9333.93 | Location=LON | Time=14:19
ID=1678 | Amount=6302.39 | Location=LON | Time=12:36
ID=1682 | Amount=7047.79 | Location=CHI | Time=10:26
ID=1687 | Amount=6218.54 | Location=PAR | Time=22:27
ID=1690 | Amount=9899.1 | Location=TX | Time=21:40
ID=1691 | Amount=7710.99 | Location=TX | Time=18:49
ID=1692 | Amount=8776.33 | Location=NY | Time=12:59
ID=1695 | Amount=9000.08 | Location=LON | Time=04:33
ID=1697 | Amount=7111.83 | Location=TX | Time=17:10
ID=1698 | Amount=9736.82 | Location=LON | Time=15:38
ID=1699 | Amount=7977.29 | Location=LON | Time=16:37
ID=1702 | Amount=7648.4 | Location=TOK | Time=21:19
ID=1703 | Amount=8527.15 | Location=PAR | Time=09:43
ID=1705 | Amount=8790.73 | Location=LON | Time=01:46
ID=1708 | Amount=8651.4 | Location=NY | Time=21:05
ID=1709 | Amount=9175.2 | Location=PAR | Time=03:48
ID=1713 | Amount=5768.85 | Location=PAR | Time=05:50
ID=1715 | Amount=8909.85 | Location=LON | Time=00:46
ID=1719 | Amount=8748.08 | Location=LON | Time=02:12
ID=1722 | Amount=6312.72 | Location=PAR | Time=20:56
ID=1724 | Amount=8163.06 | Location=MUM | Time=05:32
ID=1725 | Amount=9858.11 | Location=TOK | Time=01:56
ID=1726 | Amount=5002.43 | Location=TOK | Time=05:01
ID=1728 | Amount=7271.72 | Location=MUM | Time=07:15
ID=1729 | Amount=7629.17 | Location=LON | Time=09:45
ID=1730 | Amount=6800.33 | Location=TX | Time=18:22
ID=1732 | Amount=7468.29 | Location=LON | Time=00:11
ID=1733 | Amount=6458.93 | Location=TX | Time=02:43
ID=1734 | Amount=8746.19 | Location=LON | Time=10:41
ID=1735 | Amount=5063.1 | Location=MUM | Time=08:08
ID=1740 | Amount=6791.16 | Location=NY | Time=00:12
ID=1742 | Amount=7129.75 | Location=LON | Time=18:04
ID=1744 | Amount=8830.14 | Location=PAR | Time=14:16
ID=1746 | Amount=8887.14 | Location=PAR | Time=07:32
ID=1748 | Amount=6399.15 | Location=TOK | Time=19:07
ID=1749 | Amount=7371.62 | Location=TX | Time=10:14
ID=1752 | Amount=9605.35 | Location=NY | Time=04:05
ID=1755 | Amount=9575.99 | Location=MUM | Time=08:32
ID=1757 | Amount=8571.35 | Location=TX | Time=06:09
ID=1759 | Amount=5899.33 | Location=NY | Time=05:26
ID=1760 | Amount=6885.74 | Location=NY | Time=05:31
ID=1761 | Amount=7542.27 | Location=TOK | Time=07:46
ID=1762 | Amount=9732.92 | Location=CHI | Time=05:10
ID=1763 | Amount=9217.27 | Location=TOK | Time=23:28
ID=1766 | Amount=5124.2 | Location=TOK | Time=07:55
ID=1767 | Amount=5479 | Location=LA | Time=05:01
ID=1769 | Amount=8220.7 | Location=LON | Time=22:05
ID=1772 | Amount=5098.84 | Location=LON | Time=17:13
ID=1774 | Amount=6280.27 | Location=NY | Time=15:52
ID=1775 | Amount=7842.8 | Location=TX | Time=16:27
ID=1776 | Amount=5362.65 | Location=TOK | Time=04:38
ID=1778 | Amount=7265.08 | Location=NY | Time=14:21
ID=1780 | Amount=7793.53 | Location=PAR | Time=15:14
ID=1781 | Amount=8755.7 | Location=MUM | Time=02:47
ID=1783 | Amount=7660.3 | Location=TOK | Time=12:56
ID=1785 | Amount=8217.37 | Location=LON | Time=21:37
ID=1786 | Amount=8743.78 | Location=MUM | Time=13:22
ID=1788 | Amount=9238.29 | Location=TOK | Time=17:06
ID=1789 | Amount=5860.7 | Location=LA | Time=15:00
ID=1790 | Amount=9659.94 | Location=MUM | Time=06:10
ID=1794 | Amount=6002.62 | Location=CHI | Time=00:25
